Car,IndIncome,IncomeCategory
1,3.80364,3
1,2.570596,2
1,4.893825,4
0,2.291111,2
0,1.613886,1
1,4.039228,4
1,5.303394,5
1,2.654201,2
1,2.670861,2
1,3.915417,3
1,4.664241,4
1,5.177146,5
0,2.770164,2
0,1.622415,1
1,3.387331,3
1,4.896165,4
0,4.202425,4
1,3.042709,3
1,1.168186,1
0,1.164364,1
1,4.141699,4
1,4.255173,4
1,4.743383,4
0,1.92841,1
1,4.028384,4
0,1.498299,1
1,4.871286,4
0,4.340307,4
1,1.319756,1
1,4.714214,4
0,1.525311,1
0,5.484859,5
1,2.611391,2
1,4.695878,4
0,2.53253,2
1,5.634292,5
1,2.687089,2
0,2.227737,2
0,1.206891,1
1,4.661142,4
1,4.867568,4
1,4.024931,4
1,4.334683,4
1,4.615108,4
0,2.360678,2
1,2.207357,2
0,1.740074,1
0,2.580705,2
0,4.400787,4
1,3.006052,3
1,5.038568,5
0,1.420474,1
0,1.927296,1
1,4.323874,4
1,2.64782,2
1,2.184143,2
1,3.417728,3
1,2.093071,2
0,2.912793,2
1,1.191872,1
1,5.588812,5
1,5.130317,5
1,2.561842,2
1,3.166349,3
1,5.317185,5
0,4.010285,4
1,4.457303,4
1,3.263517,3
0,3.054808,3
1,3.659687,3
1,5.911285,5
0,3.961494,3
1,1.890727,1
0,2.884389,2
1,3.326399,3
0,2.861989,2
1,1.021153,1
1,5.889842,5
0,3.268674,3
1,3.852395,3
1,1.786557,1
0,1.980513,1
0,4.326042,4
1,3.287644,3
1,2.772228,2
0,1.155482,1
1,5.223571,5
1,1.099773,1
0,3.499334,3
1,5.860677,5
1,5.389489,5
1,2.698307,2
1,5.635325,5
1,4.413908,4
1,3.201209,3
1,1.402037,1
1,3.815137,3
1,2.337346,2
1,2.56682,2
1,3.108675,3
0,1.415009,1
1,1.413349,1
1,4.171028,4
0,1.398486,1
1,2.129547,2
0,1.443339,1
1,5.060746,5
1,2.571305,2
0,2.250976,2
0,1.671166,1
1,1.065137,1
1,4.306205,4
0,1.955943,1
0,2.045207,2
1,2.002601,2
1,3.132593,3
1,1.449488,1
0,3.062513,3
1,3.705648,3
1,2.496471,2
1,3.503205,3
1,3.285274,3
1,1.164453,1
1,4.994623,4
1,4.457888,4
1,3.814877,3
1,3.925746,3
1,2.611805,2
0,2.418785,2
1,1.498017,1
0,4.463929,4
1,4.767769,4
0,1.955775,1
1,2.363996,2
1,2.242613,2
1,2.410687,2
0,1.687382,1
0,1.768691,1
0,3.806626,3
1,3.198937,3
1,5.638551,5
0,4.691866,4
1,2.951103,2
1,1.310441,1
1,5.583333,5
1,3.228378,3
1,4.336671,4
0,4.985725,4
1,3.47375,3
1,2.85104,2
1,3.429781,3
1,4.860566,4
1,2.446629,2
1,1.289388,1
1,3.43653,3
1,5.880224,5
1,2.788435,2
1,1.111306,1
1,3.332775,3
1,5.256785,5
0,1.189706,1
0,1.298049,1
1,4.548363,4
1,2.08931,2
1,5.679935,5
1,3.466539,3
1,4.129176,4
0,4.704935,4
0,2.741777,2
1,2.150358,2
1,2.397802,2
0,4.942986,4
1,2.404923,2
1,2.446901,2
0,3.226352,3
1,4.232928,4
1,3.098771,3
1,4.001361,4
1,2.531872,2
1,4.993692,4
1,2.895096,2
1,4.417111,4
0,1.593538,1
1,3.250632,3
1,2.813698,2
1,4.623828,4
1,1.530699,1
0,3.832728,3
1,4.286905,4
1,1.784175,1
0,1.28302,1
1,2.546007,2
1,3.016074,3
1,5.695393,5
0,1.064383,1
1,4.630807,4
1,1.647382,1
1,2.31463,2
1,4.12868,4
1,4.096425,4
0,1.603884,1
1,3.955052,3
1,5.048166,5
0,3.71794,3
1,4.84472,4
1,2.652306,2
1,5.990569,5
1,4.047,4
0,1.189134,1
0,4.969633,4
1,2.826602,2
1,2.92672,2
0,5.826139,5
1,3.67729,3
1,2.299455,2
1,1.243489,1
1,4.557959,4
1,1.93968,1
1,1.628067,1
1,5.502692,5
1,3.593037,3
1,4.898299,4
0,1.22719,1
0,1.736474,1
1,2.229413,2
1,3.139292,3
1,3.228093,3
0,2.766995,2
1,1.750185,1
1,4.946012,4
1,5.764203,5
1,1.457023,1
0,1.173833,1
1,3.937825,3
0,3.959354,3
1,2.812326,2
1,5.848213,5
0,2.059086,2
1,2.467837,2
0,3.733024,3
1,2.751397,2
1,2.987369,2
1,3.846473,3
0,3.55274,3
0,2.073087,2
1,3.411712,3
1,2.646811,2
1,5.915442,5
1,2.129915,2
1,3.991932,3
1,2.181334,2
1,4.2521,4
1,4.957849,4
1,4.853245,4
0,2.561214,2
1,5.265261,5
1,5.083711,5
1,2.403883,2
1,3.98444,3
0,1.290905,1
1,4.296687,4
1,2.238968,2
1,2.534418,2
1,2.903268,2
1,4.213627,4
1,2.996778,2
1,3.043006,3
1,3.754583,3
1,4.224848,4
1,4.254351,4
1,2.722022,2
1,2.537787,2
1,5.932976,5
1,4.280245,4
1,1.533084,1
1,1.042558,1
0,3.781682,3
1,2.67024,2
0,1.457407,1
0,1.893768,1
0,2.983997,2
0,1.554331,1
1,2.201246,2
0,2.199396,2
1,3.57835,3
0,2.984252,2
1,5.328947,5
1,3.680106,3
1,2.675695,2
1,2.46072,2
1,1.546124,1
1,4.308725,4
0,1.530432,1
1,3.194428,3
1,5.999311,5
1,5.629943,5
0,2.496621,2
0,4.101056,4
1,5.9404,5
1,1.761652,1
1,2.864033,2
1,2.04124,2
0,1.654667,1
1,1.022699,1
1,4.573611,4
1,5.746301,5
0,2.028521,2
1,5.59069,5
1,2.28486,2
1,3.345157,3
1,3.284385,3
0,1.218868,1
1,3.77835,3
0,4.3168,4
1,2.943773,2
1,3.068519,3
1,5.115213,5
1,4.083186,4
0,1.673018,1
1,1.565345,1
0,2.796134,2
1,3.960434,3
1,2.824298,2
1,1.246612,1
1,2.81421,2
0,2.336458,2
1,2.783259,2
0,1.612174,1
1,4.591992,4
1,4.376844,4
1,3.567543,3
0,1.190673,1
1,4.160387,4
1,4.893862,4
1,3.230603,3
1,4.226245,4
1,5.331246,5
0,2.662385,2
0,4.802875,4
1,1.774401,1
0,2.938869,2
1,5.405311,5
1,2.045556,2
1,4.606235,4
0,3.080233,3
1,3.357887,3
0,1.07339,1
1,4.055263,4
0,2.275656,2
1,4.797743,4
1,3.538174,3
1,4.507312,4
1,5.933206,5
1,5.495239,5
1,1.725504,1
0,2.94623,2
1,4.408429,4
1,3.537623,3
1,5.899298,5
1,3.192663,3
1,5.13303,5
1,2.338428,2
1,3.005162,3
0,1.236008,1
1,3.95616,3
1,2.447191,2
1,3.663583,3
1,4.093392,4
1,4.205673,4
1,5.60713,5
1,1.157529,1
1,1.159977,1
0,3.969012,3
1,2.24317,2
1,3.365797,3
1,2.052626,2
0,1.952355,1
1,2.471807,2
1,3.417235,3
1,2.707008,2
0,1.711455,1
1,3.645972,3
1,4.802931,4
1,4.26589,4
1,2.805429,2
1,3.892351,3
1,4.034353,4
1,1.396373,1
1,2.854758,2
0,1.354578,1
1,4.928308,4
1,3.345594,3
1,1.200195,1
1,4.1428,4
1,4.466402,4
1,2.924895,2
1,4.027053,4
1,1.867007,1
0,2.533743,2
0,3.823514,3
1,3.462852,3
0,1.820138,1
1,4.857076,4
1,4.289739,4
1,1.164501,1
1,4.597684,4
0,1.532312,1
1,3.361323,3
1,1.665067,1
0,4.863704,4
0,1.274043,1
1,1.524971,1
1,5.807763,5
0,4.969451,4
0,4.444212,4
1,1.87323,1
0,4.291002,4
0,3.933021,3
1,5.76176,5
1,2.797765,2
1,2.890061,2
1,2.783106,2
1,3.349269,3
1,2.645357,2
1,4.325593,4
1,2.813191,2
0,1.014883,1
1,4.694864,4
0,4.889581,4
1,1.573582,1
1,5.653269,5
1,4.072744,4
0,1.758523,1
1,4.911418,4
1,1.126643,1
1,4.264091,4
1,3.060367,3
0,1.125699,1
1,5.048137,5
1,4.48602,4
1,3.839067,3
1,3.969122,3
1,1.309681,1
1,1.922011,1
1,5.634092,5
0,1.69152,1
1,1.886419,1
1,2.366953,2
0,1.22631,1
1,3.772873,3
1,4.992026,4
0,3.858473,3
1,2.524135,2
0,1.437052,1
1,2.832528,2
1,3.76922,3
1,4.645846,4
1,3.578073,3
1,1.944362,1
0,3.862099,3
1,5.111468,5
1,1.517957,1
1,1.499132,1
1,1.19666,1
0,2.345958,2
0,1.161655,1
1,5.590432,5
1,4.279397,4
1,2.630197,2
1,4.64661,4
1,4.517418,4
1,2.870234,2
1,2.25484,2
1,1.810058,1
1,3.758676,3
1,1.268722,1
0,3.90149,3
0,3.142896,3
1,4.036483,4
1,4.060876,4
1,4.829904,4
1,1.520883,1
1,2.041959,2
1,4.250787,4
1,1.515949,1
1,4.202502,4
0,3.438405,3
1,3.002208,3
1,2.670782,2
1,2.254444,2
1,3.561567,3
1,2.109401,2
1,3.130815,3
1,2.536068,2
1,3.071446,3
1,2.070732,2
0,2.57091,2
0,2.128029,2
1,2.189397,2
1,5.25808,5
1,2.177048,2
1,3.559683,3
1,1.456955,1
1,3.349342,3
0,1.924785,1
1,3.798668,3
0,1.209455,1
1,1.901244,1
1,2.668003,2
1,4.72685,4
1,3.053769,3
0,3.25207,3
1,4.383293,4
1,1.047685,1
1,2.540136,2
1,1.972907,1
1,1.444939,1
0,1.445126,1
1,1.641789,1
1,5.369608,5
1,5.906047,5
0,4.960113,4
1,3.096154,3
1,1.421622,1
1,4.5443,4
1,2.758336,2
1,2.711484,2
1,3.106338,3
1,2.915713,2
0,1.249829,1
0,1.915112,1
0,1.225404,1
0,2.612082,2
0,1.929812,1
1,1.580698,1
1,2.265096,2
1,1.032345,1
1,2.873935,2
1,3.42972,3
1,1.718115,1
1,4.758343,4
1,2.683465,2
0,5.456017,5
1,5.754354,5
0,4.411328,4
1,5.619468,5
1,3.397716,3
1,2.732238,2
0,1.778392,1
1,2.434727,2
1,3.776817,3
1,3.880908,3
1,2.08858,2
1,2.257263,2
1,4.044647,4
0,4.711107,4
1,1.914676,1
1,3.631525,3
0,2.141888,2
1,5.735707,5
1,2.247593,2
0,4.679304,4
1,3.288082,3
0,1.940336,1
1,2.27897,2
1,4.295902,4
0,3.86773,3
0,5.951083,5
1,4.78058,4
1,3.075929,3
1,5.427334,5
1,1.693037,1
0,1.925248,1
0,2.569456,2
0,1.42243,1
1,4.918608,4
1,4.532518,4
1,2.792789,2
0,2.407926,2
1,1.141287,1
1,3.033011,3
0,1.01598,1
1,2.022954,2
1,2.502011,2
1,4.739544,4
1,1.984292,1
1,4.663267,4
1,1.316164,1
1,4.236188,4
1,3.621942,3
1,2.887778,2
1,4.552847,4
0,4.903081,4
1,3.55387,3
1,4.085831,4
0,2.495725,2
1,3.926803,3
1,3.92004,3
0,3.417476,3
1,4.017821,4
1,2.508772,2
0,2.337945,2
1,3.502476,3
1,2.24022,2
1,2.713165,2
0,1.14848,1
1,3.72842,3
1,4.504909,4
1,4.033671,4
0,3.54516,3
1,5.370402,5
0,1.585747,1
0,2.819893,2
1,5.945116,5
0,1.419027,1
1,5.241969,5
1,3.69663,3
1,2.23095,2
1,2.419855,2
1,2.6026,2
1,1.084937,1
1,5.71357,5
1,3.756761,3
0,1.85379,1
1,3.228515,3
0,3.362915,3
1,3.17031,3
1,2.374756,2
1,2.638942,2
1,5.346449,5
1,4.343341,4
0,1.489086,1
1,1.711766,1
1,4.379763,4
1,5.334275,5
1,2.439078,2
1,1.872081,1
0,2.99075,2
1,3.831939,3
0,3.17194,3
1,2.744188,2
1,2.465738,2
0,2.478846,2
0,2.18267,2
0,3.484054,3
0,4.455249,4
0,2.862574,2
0,3.010495,3
0,5.259135,5
1,2.548336,2
0,2.417231,2
0,3.248151,3
1,5.600998,5
1,4.340471,4
0,2.667775,2
0,1.544773,1
1,5.685665,5
1,1.307448,1
1,2.849038,2
0,4.610961,4
1,2.280641,2
1,2.772724,2
1,3.651489,3
1,5.974026,5
1,3.842389,3
1,4.437885,4
0,1.820475,1
1,2.03847,2
0,3.596583,3
1,4.152821,4
1,1.335445,1
0,1.98912,1
1,3.374586,3
1,1.505266,1
0,2.653552,2
1,4.118333,4
1,1.13919,1
1,3.461185,3
0,2.174326,2
0,1.042438,1
0,1.759503,1
0,3.614418,3
1,3.293279,3
1,4.621246,4
0,1.955647,1
1,1.985028,1
0,1.172569,1
0,4.992279,4
0,2.939125,2
1,2.591231,2
0,1.802115,1
1,3.878613,3
1,4.477367,4
1,4.579086,4
0,4.523301,4
1,5.28391,5
1,3.525551,3
0,3.140855,3
1,3.101174,3
1,4.121769,4
0,1.226666,1
1,3.789811,3
1,5.503051,5
0,5.807626,5
1,5.824585,5
0,1.841036,1
0,2.105242,2
1,1.088262,1
0,3.884345,3
1,4.394956,4
0,2.208196,2
1,4.984988,4
1,1.772988,1
0,2.98383,2
1,5.615396,5
0,2.584747,2
1,4.805625,4
1,1.066789,1
1,1.795091,1
1,4.746573,4
1,3.618973,3
0,2.616424,2
1,2.39226,2
1,3.131807,3
0,3.485155,3
0,2.472672,2
1,3.846475,3
1,2.204903,2
1,1.122471,1
1,4.074183,4
1,4.981653,4
1,2.91862,2
0,1.87013,1
0,1.356361,1
0,1.858216,1
1,5.175742,5
0,1.306198,1
0,3.446316,3
1,1.878401,1
1,4.012028,4
1,3.407496,3
1,3.918479,3
1,4.365177,4
1,2.67352,2
1,5.123209,5
1,3.274069,3
0,2.916418,2
1,2.809951,2
1,2.260486,2
1,2.140769,2
1,1.024454,1
0,1.324519,1
0,1.486311,1
0,2.267433,2
1,3.462763,3
0,3.64208,3
1,5.580236,5
0,2.82056,2
1,5.868773,5
1,1.781616,1
0,4.494268,4
0,2.92965,2
1,5.051791,5
0,1.51103,1
0,1.941916,1
1,5.247823,5
0,2.205294,2
1,1.215672,1
1,2.881289,2
1,3.571871,3
1,2.22964,2
1,1.801699,1
1,4.751726,4
1,1.385248,1
1,4.558742,4
1,5.621783,5
1,2.481334,2
1,1.151458,1
1,5.55812,5
1,4.812006,4
0,4.461413,4
1,3.051743,3
1,1.152739,1
1,3.50221,3
1,2.345994,2
0,2.947906,2
1,2.702569,2
1,4.609862,4
1,2.671104,2
0,5.304688,5
1,2.216473,2
1,1.147087,1
1,2.106557,2
0,4.144601,4
0,4.018364,4
1,2.342709,2
0,1.739491,1
1,2.291418,2
1,4.060464,4
1,1.877104,1
0,3.979148,3
0,2.896763,2
0,5.962357,5
1,4.584775,4
1,1.186961,1
0,3.810484,3
1,1.431453,1
1,2.509382,2
0,1.630151,1
0,1.436381,1
1,4.119147,4
1,3.858925,3
0,3.471248,3
0,2.813343,2
1,3.941738,3
1,4.86748,4
1,2.508703,2
1,4.006219,4
1,5.557598,5
1,3.194723,3
1,3.190278,3
1,4.095916,4
1,4.665598,4
0,1.584661,1
0,1.493089,1
1,5.453666,5
1,4.113387,4
0,3.292329,3
0,1.183844,1
0,3.004679,3
1,3.459841,3
1,4.169801,4
1,5.735514,5
1,2.286677,2
1,4.049213,4
1,1.667873,1
1,2.534157,2
1,2.863734,2
0,1.231744,1
1,4.77722,4
0,3.33543,3
1,2.414695,2
1,1.425518,1
1,5.982327,5
1,1.543449,1
1,2.372264,2
0,1.93557,1
1,1.545498,1
1,2.638453,2
1,3.307041,3
0,3.57934,3
1,3.371957,3
1,4.110936,4
0,2.670305,2
0,2.230668,2
1,3.316908,3
0,1.279241,1
0,3.680975,3
0,4.613348,4
0,3.624241,3
1,1.180789,1
1,3.425276,3
1,3.567684,3
1,1.017895,1
1,2.277125,2
1,1.769212,1
1,4.837459,4
1,2.827795,2
0,1.109326,1
0,2.818185,2
1,2.233834,2
0,1.805507,1
1,1.933535,1
0,4.024861,4
0,1.66058,1
1,3.834489,3
0,5.53253,5
1,1.044689,1
0,1.742594,1
1,5.120369,5
0,4.777112,4
1,3.975608,3
1,3.771282,3
1,3.439578,3
1,2.132869,2
1,2.617195,2
1,4.811199,4
0,5.571272,5
1,4.743268,4
1,2.759396,2
0,5.310381,5
1,5.240975,5
1,1.083843,1
1,4.877572,4
1,5.39093,5
1,1.847773,1
1,4.689935,4
0,2.56543,2
1,2.390716,2
0,2.769788,2
0,1.727705,1
0,2.185808,2
1,1.153744,1
1,3.888544,3
0,1.790987,1
1,4.282549,4
1,3.253577,3
1,1.36328,1
1,5.368699,5
0,1.120765,1
1,1.119411,1
1,3.433117,3
0,1.645205,1
1,5.376795,5
1,4.061049,4
1,1.845092,1
0,3.640584,3
0,1.508851,1
1,4.67754,4
1,5.585173,5
1,1.26362,1
1,3.943748,3
0,2.236046,2
1,1.59498,1
0,3.187745,3
1,5.189206,5
1,4.66867,4
0,1.245671,1
1,3.842039,3
1,5.852843,5
1,3.762438,3
1,2.160186,2
1,2.02351,2
1,1.764895,1
1,5.645397,5
1,2.017307,2
1,5.866209,5
1,4.818768,4
1,2.316287,2
1,3.487994,3
1,1.273859,1
0,1.945452,1
0,1.391059,1
0,1.810907,1
1,2.966442,2
1,2.424898,2
0,1.539658,1
1,2.255535,2
1,3.545577,3
0,2.535803,2
1,1.690367,1
1,3.720017,3
1,3.268896,3
0,1.782599,1
1,2.15555,2
1,5.060527,5
0,1.677087,1
1,3.178501,3
1,3.25271,3
1,4.849954,4
0,1.519668,1
1,5.000366,5
1,2.586626,2
0,2.981026,2
1,3.288909,3
1,3.197431,3
1,4.210015,4
1,4.944496,4
1,3.962595,3
1,3.675756,3
1,4.544399,4
0,1.289212,1
1,2.386977,2
0,1.542137,1
0,1.06241,1
1,5.480152,5
0,1.708151,1
1,4.692042,4
1,2.295941,2
1,2.558259,2
0,1.131386,1
1,3.619129,3
0,2.641994,2
1,1.263345,1
1,3.892572,3
1,2.058434,2
1,4.142516,4
0,5.655783,5
0,2.726709,2
1,4.920352,4
1,2.103189,2
0,2.758862,2
1,3.215157,3
1,1.018839,1
0,5.934657,5
1,5.497565,5
1,3.280637,3
1,2.752477,2
0,2.525468,2
1,2.542472,2
1,3.272791,3
1,3.887269,3
1,5.133891,5
1,1.445939,1
1,1.202039,1
1,2.6137,2
1,2.03969,2
1,4.181272,4
1,2.94241,2
0,1.619423,1
1,5.688714,5
1,4.239627,4
1,2.686759,2
0,1.884485,1
1,5.561561,5
1,2.905563,2
1,2.653152,2
1,3.249924,3
1,1.551481,1
1,2.553504,2
1,3.583432,3
0,2.170673,2
1,3.724829,3
0,2.867084,2
1,4.698018,4
1,1.867516,1
0,1.206905,1
1,2.063513,2
1,4.444011,4
1,1.668826,1
1,1.952649,1
1,2.644325,2
1,1.626771,1
0,2.74715,2
1,4.562769,4
1,4.242675,4
1,4.556209,4
1,2.61297,2
0,1.583529,1
0,1.761992,1
1,2.53053,2
1,2.903028,2
1,4.833796,4
1,1.729208,1
1,5.055486,5
1,4.463377,4
0,2.406201,2
0,1.597561,1
0,1.463178,1
0,2.974815,2
0,1.882339,1
0,4.81115,4
1,4.467875,4
1,4.377621,4
1,2.483452,2
1,2.66706,2
1,1.708106,1
1,2.710684,2
1,2.741472,2
1,3.77377,3
1,1.714059,1
0,1.225989,1
0,2.597843,2
1,4.942366,4
0,3.315528,3
1,3.394326,3
1,5.401172,5
1,2.906322,2
0,3.219974,3
1,3.263294,3
0,1.351626,1
1,4.559345,4
1,2.134199,2
0,4.789157,4
1,2.562187,2
1,1.399888,1
1,2.643105,2
1,1.336594,1
1,2.595873,2
0,2.929014,2
1,3.661477,3
1,3.878911,3
1,5.109085,5
1,3.051016,3
1,5.829953,5
0,3.496752,3
0,3.857075,3
1,4.442165,4
1,4.128171,4
1,1.226892,1
0,1.663857,1
0,2.689443,2
1,2.894717,2
1,1.331281,1
1,2.627066,2
1,2.943182,2
0,5.007582,5
1,4.005486,4
1,4.937151,4
1,2.616096,2
1,4.880329,4
0,2.835643,2
1,5.481269,5
0,3.236739,3
1,4.344154,4
1,2.316096,2
1,3.838516,3
1,4.901133,4
1,1.321465,1
1,5.664141,5
1,2.211884,2
1,3.528886,3
0,4.781961,4
1,2.676691,2
1,5.446538,5
1,2.434263,2
1,2.660715,2
1,2.559702,2
1,1.538073,1
1,1.795975,1
1,3.405252,3
1,3.832954,3
0,2.214628,2
1,1.14941,1
1,2.847545,2
0,2.752003,2
0,3.169581,3
1,3.260971,3
1,3.826612,3
1,4.372502,4
1,4.731817,4
0,2.041543,2
1,3.686435,3
1,1.974543,1
0,2.876108,2
1,2.493467,2
1,3.77246,3
1,4.180709,4
0,5.346005,5
0,4.581672,4
0,1.529846,1
1,5.720813,5
1,2.83393,2
1,1.219525,1
1,3.38204,3
1,2.278915,2
1,4.533133,4
1,5.972102,5
1,1.189551,1
1,4.425035,4
1,2.69139,2
1,5.92679,5
0,2.485172,2
1,3.608831,3
1,5.564475,5
1,1.934029,1
1,4.899709,4
0,1.823653,1
1,1.813269,1
0,1.337662,1
1,4.014878,4
0,2.036082,2
0,3.846216,3
0,1.923209,1
1,4.175253,4
1,2.718339,2
1,1.562196,1
0,4.284693,4
1,4.146098,4
0,4.339964,4
1,1.477665,1
1,2.218204,2
1,3.3934,3
1,1.967058,1
1,4.73847,4
1,4.941224,4
0,4.541882,4
0,3.82738,3
1,4.021751,4
1,2.695923,2
1,1.97037,1
1,1.930595,1
1,3.249465,3
1,3.379892,3
1,2.889607,2
1,2.012604,2
1,1.79007,1
1,3.549836,3
1,3.763312,3
1,1.789724,1
1,2.527861,2
0,2.809314,2
1,3.544094,3
1,2.155384,2
0,1.695318,1
1,4.233487,4
1,4.672279,4
1,1.416537,1
1,2.989099,2
0,2.595943,2
0,1.000635,1
1,3.337936,3
1,2.770278,2
1,5.270188,5
0,2.93651,2
1,3.459063,3
1,2.965207,2
1,2.817726,2
1,1.447598,1
0,3.871033,3
1,1.553882,1
1,4.37379,4
1,4.423308,4
1,3.73197,3
1,4.717175,4
1,1.437642,1
1,4.208553,4
1,2.800588,2
1,2.448296,2
1,1.095883,1
1,2.392919,2
0,5.981172,5
1,2.699383,2
1,3.422988,3
1,2.128214,2
1,2.926234,2
1,4.413154,4
0,1.140095,1
0,1.696256,1
1,3.761938,3
1,2.657886,2
1,2.094167,2
0,4.365042,4
1,2.868624,2
1,4.098178,4
1,3.630024,3
1,1.457405,1
1,5.263345,5
1,2.815871,2
0,2.076708,2
0,1.578909,1
0,3.689157,3
1,4.319618,4
0,4.082032,4
1,3.966311,3
1,1.290422,1
1,2.177864,2
0,3.80947,3
1,5.48748,5
0,3.756145,3
1,1.596867,1
1,5.46778,5
1,3.887308,3
1,2.888598,2
1,2.822344,2
1,2.648438,2
1,1.736676,1
1,1.043479,1
1,3.032171,3
1,3.049384,3
1,4.877589,4
1,4.781465,4
1,4.918242,4
1,3.326533,3
1,3.147241,3
1,5.29153,5
1,3.681909,3
1,4.937357,4
0,1.692643,1
1,1.630428,1
1,2.209512,2
0,1.982903,1
1,3.562617,3
1,3.291478,3
1,2.156064,2
0,3.214358,3
1,4.801161,4
1,4.691626,4
1,1.028397,1
0,1.017292,1
1,4.050432,4
1,5.900986,5
1,3.172135,3
1,3.090758,3
0,3.875001,3
1,2.565488,2
1,1.794984,1
1,5.480265,5
1,5.168298,5
1,2.289385,2
1,5.178826,5
1,1.34968,1
0,3.476551,3
1,4.112988,4
0,1.000315,1
1,2.710961,2
1,2.570664,2
1,3.845575,3
1,3.282098,3
1,3.934987,3
1,1.608647,1
1,1.604152,1
1,2.377078,2
1,5.594663,5
1,4.911951,4
1,5.746304,5
1,2.298993,2
1,3.019619,3
1,4.921747,4
1,4.0289,4
1,2.324084,2
1,5.065811,5
1,1.397952,1
1,5.587242,5
1,3.975552,3
1,2.290433,2
0,1.407576,1
0,4.210609,4
1,4.147806,4
1,5.696263,5
1,3.726068,3
1,2.804011,2
1,4.71674,4
1,4.360025,4
1,4.860647,4
0,2.551518,2
0,1.525661,1
0,4.029512,4
1,3.781597,3
0,1.538402,1
1,3.996395,3
1,5.179493,5
1,5.163672,5
1,1.549041,1
1,2.2973,2
1,3.142396,3
1,4.865381,4
1,3.321287,3
0,2.175231,2
1,3.040193,3
1,2.422568,2
1,2.015184,2
1,4.839025,4
1,2.660418,2
0,2.546632,2
1,3.04827,3
1,4.458593,4
1,3.235503,3
1,4.623405,4
0,2.878435,2
1,4.893765,4
1,1.388144,1
1,2.128549,2
1,2.716594,2
1,4.009467,4
1,3.972861,3
1,5.75781,5
1,1.860771,1
1,4.856942,4
1,5.823451,5
1,1.53757,1
1,1.950355,1
1,4.540874,4
1,5.438551,5
1,4.277922,4
0,1.179689,1
1,2.340998,2
1,3.071431,3
1,1.909441,1
1,2.467627,2
1,2.324375,2
0,2.199462,2
1,2.685284,2
1,4.485701,4
1,4.168476,4
1,3.67791,3
1,1.072924,1
1,5.272411,5
1,2.851153,2
1,3.622229,3
1,4.210761,4
1,2.53332,2
1,4.019208,4
1,4.809189,4
0,3.599239,3
1,4.711768,4
1,4.043149,4
1,2.100346,2
1,2.909475,2
0,2.423355,2
1,3.114389,3
0,4.062946,4
1,4.828427,4
1,2.137654,2
1,2.920796,2
0,5.799477,5
0,4.431614,4
0,1.029015,1
1,2.384892,2
1,1.736359,1
0,4.312685,4
1,4.582419,4
0,2.804576,2
1,3.499018,3
1,4.705583,4
1,3.698918,3
1,2.133264,2
1,2.643254,2
1,4.825948,4
1,4.23921,4
1,2.395546,2
1,4.696167,4
0,1.806263,1
1,2.540654,2
0,2.705753,2
0,3.99365,3
1,2.189154,2
1,2.860247,2
1,4.285974,4
1,3.144733,3
1,4.19539,4
1,3.464736,3
0,1.357429,1
0,1.621564,1
1,3.192458,3
1,4.692669,4
1,1.834685,1
1,3.882773,3
0,1.136643,1
0,1.733261,1
1,3.203957,3
1,2.582582,2
0,3.467531,3
0,2.091962,2
1,2.973455,2
1,5.066222,5
1,2.193771,2
0,1.660261,1
1,1.993742,1
1,3.157853,3
0,2.140814,2
1,3.609658,3
0,4.793295,4
1,1.397252,1
0,2.372067,2
1,3.133576,3
1,5.442306,5
1,2.842864,2
0,3.354878,3
1,2.383901,2
1,1.235495,1
1,2.579186,2
0,4.430704,4
0,2.800588,2
0,1.536935,1
1,4.636773,4
1,3.593068,3
1,1.832942,1
0,2.803143,2
1,3.569068,3
1,2.889575,2
0,5.152898,5
1,3.057344,3
0,2.327132,2
0,3.239353,3
1,4.564099,4
1,2.583838,2
1,2.569402,2
1,2.095636,2
1,2.285444,2
1,1.157081,1
0,2.721778,2
1,2.749642,2
1,4.563042,4
1,2.318351,2
1,3.323203,3
1,5.20604,5
1,2.990823,2
0,2.28693,2
1,5.797868,5
1,4.597177,4
1,2.895533,2
1,5.769673,5
1,2.586207,2
1,5.147363,5
1,2.988567,2
1,5.492627,5
1,2.844523,2
1,1.543069,1
1,4.883647,4
0,2.741874,2
1,2.143528,2
1,5.549292,5
1,1.063709,1
1,2.501081,2
1,4.013029,4
0,4.432243,4
0,1.404803,1
1,2.704912,2
1,3.911321,3
1,1.295605,1
1,4.694757,4
0,1.537669,1
1,3.540985,3
1,2.010725,2
0,2.953583,2
0,2.390591,2
1,4.561803,4
1,4.713554,4
1,4.478784,4
1,5.484111,5
0,2.477584,2
1,2.040176,2
1,3.264716,3
0,1.381009,1
1,3.537861,3
1,3.14528,3
1,4.858724,4
1,4.362993,4
1,2.283927,2
1,1.004013,1
0,1.458332,1
1,1.209618,1
0,3.547968,3
1,5.742145,5
1,2.41062,2
1,5.368677,5
0,4.485035,4
1,2.353436,2
1,2.225977,2
1,2.242606,2
1,2.831175,2
1,2.014922,2
1,3.408048,3
0,2.756365,2
1,1.778367,1
1,4.489948,4
1,5.628682,5
1,2.243723,2
0,1.647213,1
1,2.507905,2
1,2.713307,2
1,3.073749,3
1,1.162595,1
0,2.234385,2
0,2.068689,2
0,3.191356,3
1,2.451536,2
1,3.623683,3
1,2.984033,2
1,2.678888,2
0,3.854106,3
0,4.28755,4
